"Loại","Ngày","Name / Number","Sender","Nội dung"
"Đã nhận","6 thg 11, 2022 07:21:46","888","888","Dang ky thanh cong goi D7 (7.000d/ngay co 1,2GB data toc do cao, het 1,2GB tinh theo goi dang su dung). Hieu luc den 07:21 07/11/2022. Goi cuoc gia han tu dong hang ngay. Kiem tra dung luong, soan DATAKM gui 888. De huy soan HUY D7 gui 888"
"Đã nhận","6 thg 11, 2022 07:21:42","888","888","Click http://ads.mytv.com.vn/Uu3RoK so huu ngay app MyTV giai tri ""sang xin min"", voi >180 kenh truyen hinh, kho phim Viet Galaxy chieu rap, phim Hollywood bom tan, dien anh My, bo Chau A noi bat, cung cac su kien the thao dinh cao. LH 18001166 (0d)"
"Đã gửi","6 thg 11, 2022 07:21:23","888","","D7"
"Đã gửi","6 thg 11, 2022 07:17:51","888","","D7"
"Đã nhận","5 thg 11, 2022 16:41:06","Bo_Tu_Phap","Bo_Tu_Phap","Hưởng ứng Ngày Pháp luật nước Cộng hòa xã hội chủ nghĩa Việt Nam 09/11, toàn dân nâng cao ý thức tôn trọng, tuân theo Hiến pháp và pháp luật."
"Đã nhận","4 thg 11, 2022 14:20:36","VinaPhone","VinaPhone","(TB) Ngày vàng trở lại - Ưu đãi cuối tuần! VinaPhone tặng Bạn 20% khi nạp thẻ vào HÔM NAY 04/11/2022 (KM sử dụng gọi/nhắn tin trong 15 ngày). NHẬN THÊM 4% chiết khấu và nhiều ưu đãi hấp dẫn khi Bạn nạp qua VNPT Money tại https://km.vnptmoney.vn/NgayVang CSKH 18001091 (0đ)."
"Đã nhận","3 thg 11, 2022 20:38:06","VinaPhone","VinaPhone","(VINAPHONE PLUS TB) Diem tich luy cua Hoi vien den thang 10/2022 la 32 diem VinaPhone Plus. Chi tiet truy cap https://vinaphoneplus.com.vn hoac goi 18001091. Tran trong cam on!"
"Đã nhận","31 thg 10, 2022 15:33:20","VNPT Money","VNPT Money","(TB) Lên VNPT Money, TÍCH ĐIỂM ĐỔI VOUCHER thanh toán mọi dịch vụ khi nạp điện thoại. Áp dụng đồng thời chiết khấu 4% - KHÔNG GIỚI HẠN mệnh giá và số lần nạp. Chương trình dành riêng cho TB VinaPhone từ nay đến 18/11. Chi tiết tại https://km.vnptmoney.vn/giatvoucher?m=aDJW1ad. LH 18001091 (#3)."
"Đã nhận","28 thg 10, 2022 19:47:25","VinaPhone","VinaPhone","(TB) VinaPhone thông báo đến Quý khách: VinaPhone ngừng chính sách gia hạn thẻ cào đối với các thẻ cào sắp hết hạn. Thời hạn sử dụng thẻ cào theo đúng thời gian in trên thẻ. Kính mời Quý khách nạp thẻ trước thời hạn in trên thẻ để đảm bảo quyền lợi. Chi tiết liên hệ 18001091 (0đ)."
"Đã nhận","28 thg 10, 2022 10:10:55","PHONGVU.VN","PHONGVU.VN","Phong Vu moi Quy khach co bien nhan CP20-J22103382 den nhan lai san pham. Thoi gian lam viec tu 8g den 17g moi ngay (tru chu nhat,ngay le). Xin cam on!"
"Đã nhận","25 thg 10, 2022 14:58:21","888","888","Ban khong dang ky hoac da huy goi D7 truoc do. Xin cam on da su dung dich vu cua VinaPhone."
"Đã nhận","25 thg 10, 2022 14:58:19","VinaPhone","VinaPhone","(TB) Quy Khach da huy thanh cong goi MI_D7 trên app My VNPT. Thong tin chi tiet truy cap My VNPT http://onelink.to/v58hh4 hoac lien he 18001091"
"Đã nhận","25 thg 10, 2022 14:58:17","888","888","Ban khong dang ky hoac da huy goi D7 truoc do. Xin cam on da su dung dich vu cua VinaPhone."
"Đã gửi","25 thg 10, 2022 14:58:14","888","","HUY D7"
"Đã nhận","25 thg 10, 2022 14:57:52","MyVNPT","MyVNPT","996523 la ma xac nhan OTP MyVNPT cua ban. Vui long nhap ma OTP trong vong 2 phut. Va KHONG chia se ma nay voi nguoi khac."
"Đã nhận","25 thg 10, 2022 14:57:37","MyVNPT","MyVNPT","173047 la ma xac nhan OTP MyVNPT cua ban. Vui long nhap ma OTP trong vong 2 phut. Va KHONG chia se ma nay voi nguoi khac."
"Đã nhận","25 thg 10, 2022 14:57:17","MyVNPT","MyVNPT","362655 la ma xac nhan OTP MyVNPT cua ban. Vui long nhap ma OTP trong vong 2 phut. Va KHONG chia se ma nay voi nguoi khac."
"Đã nhận","25 thg 10, 2022 14:26:40","VinaPhone","VinaPhone","(TB) Bạn nhớ gì không... VinaPhone tặng riêng Bạn 20% khi nạp tiền điện thoại HÔM NAY 25/10 đấy (khuyến mại sử dụng gọi/nhắn tin trong 15 ngày). Hãy ủng hộ tháng Chuyển đổi số Quốc gia bằng cách nạp tiền online nhanh chóng tại ứng dụng MyVNPT my.vnpt.com.vn/app . CSKH 18001091 (0đ)."
"Đã nhận","25 thg 10, 2022 08:39:09","1098","1098","(TB) Bam goi tong dai tel:1098 cua VinaPhone hoac 1098 + [so dien thoai can goi] de thuc hien cuoc goi ngay ca khi het tien. Cuoc goi noi mang 1.730d/phut, ngoai mang 1.930d/phut se duoc tru vao tai khoan chinh. LH 18001091 (mien phi). Tran trong cam on"
"Đã nhận","25 thg 10, 2022 08:28:49","1357","1357","[UNG TIEN AIRTIME] Tai khoan chinh cua Quy Khach sap het. Soan A gui 1357 de duoc ung 45000d, GIA CUOC 0 DONG vao tai khoan Airtime (su dung thoai va sms). Hieu luc su dung tai khoan Airtime la 1400 phut. So tien da ung 45000d se duoc tru vao TKC. Chi tiet LH 18001091 (mien phi)."
"Đã nhận","25 thg 10, 2022 08:28:47","1576","1576","[UNG TIEN]Tai khoan chinh cua Quy Khach sap het. De duoc ung 15000d vao tai khoan chinh, Quy Khach vui long soan Y gui 1576 (hieu luc trong vong 48h - gia cuoc dich vu 3450d). De duoc ung tien tu dong moi khi tai khoan chinh duoi 5000d, soan UTD gui 1576. Chi tiet xin lien he 18001091(mien phi)."
"Đã nhận","25 thg 10, 2022 08:28:31","888","888","Dang ky thanh cong goi D7 (7.000d/ngay co 1,2GB data toc do cao, het 1,2GB tinh theo goi dang su dung). Hieu luc den 08:28 26/10/2022. Goi cuoc gia han tu dong hang ngay. Kiem tra dung luong, soan DATAKM gui 888. De huy soan HUY D7 gui 888"
"Đã gửi","25 thg 10, 2022 08:28:27","888","","D7"
"Đã nhận","24 thg 10, 2022 16:55:39","VinaPhone","VinaPhone","(TB) Dù có bận rộn thì Bạn cũng đừng quên VinaPhone tặng riêng Bạn 20% khi nạp tiền điện thoại NGÀY MAI 25/10. Khuyến mại sử dụng gọi/nhắn tin trong 15 ngày. Hãy ủng hộ tháng Chuyển đổi số Quốc gia bằng cách nạp tiền online nhanh chóng tại ứng dụng MyVNPT my.vnpt.com.vn/app . CSKH 18001091 (0đ)."
"Đã nhận","22 thg 10, 2022 22:25:35","888","888","Goi cuoc D7 cua QK da bi huy. Cuoc DATA se tinh theo dung luong su dung thuc te: 75d/50KB. De tiet kiem chi phi, vui long dang ky goi MAX70 bang cach soan MAX70 gui 888 (70.000d/thang/9GB) mien phi cuoc vuot goi. CSKH 18001091"
"Đã gửi","22 thg 10, 2022 22:25:28","888","","HUY D7"
"Đã nhận","22 thg 10, 2022 09:15:16","PhongVu.vn","PhongVu.vn","Kinh gui QK ma HCM9HW71 giam them 3% toi da 500.000d cho 01 don hang, ap dung tai cac CH Phong Vu tai TP.HCM den 31/10. LH: 18006865"
"Đã nhận","22 thg 10, 2022 07:12:54","888","888","Click http://ads.mytv.com.vn/Uu3RoK so huu ngay app MyTV giai tri ""sang xin min"", voi >180 kenh truyen hinh, kho phim Viet Galaxy chieu rap, phim Hollywood bom tan, dien anh My, bo Chau A noi bat, cung cac su kien the thao dinh cao. LH 18001166 (0d)"
"Đã nhận","22 thg 10, 2022 07:12:29","888","888","Dang ky thanh cong goi D7 (7.000d/ngay co 1,2GB data toc do cao, het 1,2GB tinh theo goi dang su dung). Hieu luc den 07:12 23/10/2022. Goi cuoc gia han tu dong hang ngay. Kiem tra dung luong, soan DATAKM gui 888. De huy soan HUY D7 gui 888"
"Đã gửi","22 thg 10, 2022 07:12:23","888","","D7"
"Đã nhận","18 thg 10, 2022 15:57:25","VinaPhone","VinaPhone","(TB) Quà 20-10, VinaPhone tặng riêng Bạn 20% khi nạp tiền điện thoại vào HÔM NAY 18/10/2022. Khuyến mại sử dụng gọi/nhắn tin trong 15 ngày. Hãy trải nghiệm nạp tiền online dễ dàng và nhanh chóng tại ứng dụng MyVNPT my.vnpt.com.vn/app . CSKH 18001091."
"Đã nhận","17 thg 10, 2022 13:38:11","VinaPhone","VinaPhone","(TB) Quà 20-10, VinaPhone tặng riêng Bạn 20% khi nạp tiền điện thoại vào NGÀY MAI 18/10/2022. Khuyến mại sử dụng gọi/nhắn tin trong 15 ngày. Hãy trải nghiệm nạp tiền online dễ dàng và nhanh chóng tại ứng dụng MyVNPT my.vnpt.com.vn/app . CSKH 18001091."
"Đã nhận","15 thg 10, 2022 08:47:12","CADongNai","CADongNai","[TB] Thông báo đến ngày 31/12/2022 sổ hộ khẩu và sổ tạm trú giấy sẽ không còn giá trị sử dụng. Đề nghị công dân chưa làm CCCD gắn chíp liên hệ ngay Công an xã, phường, thị trấn nơi cư trú để được hướng dẫn địa điểm cấp CCCD hoặc đến phòng Cảnh sát QLHC về TTXH Công an tỉnh Đồng Nai để được cấp CCCD. Trân trọng!"
"Đã nhận","14 thg 10, 2022 15:38:19","VinaPhone","VinaPhone","(TB) Chào mừng ngày Doanh nhân Việt Nam, VinaPhone tặng Bạn 20% khi nạp thẻ vào HÔM NAY 14/10/2022 (KM sử dụng gọi/nhắn tin trong 15 ngày). NHẬN THÊM 4% chiết khấu và nhiều ưu đãi hấp dẫn khi Bạn nạp qua VNPT Money tại https://km.vnptmoney.vn/NgayVang CSKH 18001091 (0đ)."
"Đã nhận","12 thg 10, 2022 16:51:49","Bo TT&TT","Bo TT&TT","Chào mừng Ngày Chuyển đổi số quốc gia 10.10 và Tháng 10. Tháng tiêu dùng số, người dân được miễn phí hoặc ưu đãi khi sử dụng sản phẩm, dịch vụ số. Chi tiết tại địa chỉ: https://dx.gov.vn."
"Đã nhận","11 thg 10, 2022 17:50:18","VinaPhone","VinaPhone","(TB) Đừng bỏ lỡ ưu đãi SỐC - VinaPhone tặng bạn nhân ngày CHUYỂN ĐỔI SỐ QUỐC GIA: Nhận ngay 50% GIÁ TRỊ THẺ NẠP hôm nay 11/10/2022 trên các kênh số như app/web MyVNPT, app VNPT Money, mobile banking...(không bao gồm nạp thẻ khi: bấm phím *100/*103, gọi 900 nhánh 2/gọi 18001094). Khuyến mại được sử dụng gọi, nhắn tin trong 15 ngày. Chi tiết LH: 18001091 (0đ)."
"Đã nhận","10 thg 10, 2022 16:12:58","VinaPhone","VinaPhone","(TB) VinaPhone ưu đãi SỐC - Hưởng ứng ngày CHUYỂN ĐỔI SỐ QUỐC GIA: Tặng ngay 50% GIÁ TRỊ khi nạp tiền trong hai ngày 10/10 và 11/10/2022 trên các kênh số như app/web MyVNPT, app VNPT Money, mobile banking...(không bao gồm nạp thẻ khi: bấm phím *100/*103, gọi 900 nhánh 2/gọi 18001094). Khuyến mại được sử dụng gọi, nhắn tin trong 15 ngày. Chi tiết LH: 18001091 (0đ)."
"Đã nhận","9 thg 10, 2022 20:34:35","VinaPhone","VinaPhone","(TB) Quy Khach da huy thanh cong goi MI_D7 tren app My VNPT. Thong tin chi tiet truy cap My VNPT https://my.vnpt.com.vn/app hoac lien he 18001091"
"Đã nhận","9 thg 10, 2022 14:19:42","VinaPhone","VinaPhone","(QC) SIEU UU DAI! Nhan ngay 7GB khi soan DK gui 9923. Gia KM chi 30.000d/7 ngay. Tu choi QC, soan TC gui 9923. CSKH 18001091. "
"Đã nhận","9 thg 10, 2022 13:23:09","888","888","Click http://ads.mytv.com.vn/Uu3RoK so huu ngay app MyTV giai tri ""sang xin min"", voi >180 kenh truyen hinh, kho phim Viet Galaxy chieu rap, phim Hollywood bom tan, dien anh My, bo Chau A noi bat, cung cac su kien the thao dinh cao. LH 18001166 (0d)"
"Đã nhận","9 thg 10, 2022 13:22:56","VinaPhone","VinaPhone","(TB) Chuc Mung Quy Khach da dang ky thanh cong goi MI_D7 trên app My VNPT. Thong tin chi tiet truy cap My VNPT http://onelink.to/v58hh4 hoac lien he 18001091"
"Đã nhận","9 thg 10, 2022 10:21:38","VinaPhone","VinaPhone","(VINAPHONE PLUS TB) Diem tich luy cua Hoi vien den thang 09/2022 la 30 diem VinaPhone Plus. Chi tiet truy cap https://vinaphoneplus.com.vn hoac goi 18001091. Tran trong cam on!"
"Đã nhận","7 thg 10, 2022 07:34:14","888","888","Tai khoan chinh cua Quy khach khong du de dang ky goi D7. Quy khach vui long nap them tien vao TK va thu lai."
"Đã gửi","7 thg 10, 2022 07:34:12","888","","D7"
"Đã nhận","6 thg 10, 2022 20:37:41","Bo TT&TT","Bo TT&TT","Chào mừng Ngày Chuyển đổi số quốc gia 10.10 và Tháng 10. Tháng tiêu dùng số, người dân được miễn phí hoặc ưu đãi khi sử dụng sản phẩm, dịch vụ số. Chi tiết tại địa chỉ: https://dx.gov.vn."
"Đã nhận","5 thg 10, 2022 09:00:08","VinaPhone","VinaPhone","(VINAPHONE PLUS TB) Diem tich luy cua Hoi vien den thang 09/2022 la 30 diem VinaPhone Plus. Chi tiet truy cap https://vinaphoneplus.com.vn hoac goi 18001091. Tran trong cam on!"
"Đã nhận","4 thg 10, 2022 15:37:21","Microsoft","Microsoft","Sử dụng mã xác minh 042345 để xác thực Microsoft."
"Đã nhận","4 thg 10, 2022 14:03:54","VinaPhone","VinaPhone","(TB) Đừng bỏ lỡ quà tặng tháng Mười - VinaPhone dành riêng cho Bạn 20% khi nạp tiền điện thoại vào HÔM NAY 04/10/2022. Khuyến mại sử dụng gọi/nhắn tin trong 15 ngày. Hãy trải nghiệm nạp tiền online dễ dàng và nhanh chóng tại ứng dụng MyVNPT my.vnpt.com.vn/app . CSKH 18001091 (0đ)."
"Đã nhận","3 thg 10, 2022 21:43:54","FPT BTEC","FPT BTEC","DIEM NV2 KHONG TOT?
BTEC FPT van con 30 co hoi cuoi, theo duoi NGANH HOC YEU THICH
Nhan bang Anh Quoc, duoc gioi thieu viec lam
btec.fpt.edu.vn/r/du
0329605828"
"Đã nhận","3 thg 10, 2022 13:33:47","VinaPhone","VinaPhone","(TB) Quà tặng tháng Mười - VinaPhone dành riêng cho Bạn 20% khi nạp tiền điện thoại vào NGÀY MAI 04/10/2022. Khuyến mại sử dụng gọi/nhắn tin trong 15 ngày. Hãy trải nghiệm nạp tiền online dễ dàng và nhanh chóng tại ứng dụng MyVNPT my.vnpt.com.vn/app . CSKH 18001091 (0đ)."
"Đã nhận","1 thg 10, 2022 13:42:57","CADongNai","CADongNai","[TB] Thông báo đến ngày 31/12/2022 sổ hộ khẩu và sổ tạm trú giấy sẽ không còn giá trị sử dụng. Đề nghị công dân chưa làm CCCD gắn chíp liên hệ ngay Công an xã, phường, thị trấn nơi cư trú để được hướng dẫn địa điểm cấp CCCD hoặc đến phòng Cảnh sát QLHC về TTXH Công an tỉnh Đồng Nai để được cấp CCCD. Trân trọng!"
"Đã nhận","30 thg 9, 2022 17:28:54","888","888","Goi cuoc D7 cua QK da bi huy. Cuoc DATA se tinh theo dung luong su dung thuc te: 75d/50KB. De tiet kiem chi phi, vui long dang ky goi MAX70 bang cach soan MAX70 gui 888 (70.000d/thang/9GB) mien phi cuoc vuot goi. CSKH 18001091"
"Đã gửi","30 thg 9, 2022 17:28:50","888","","HUY D7"
"Đã nhận","30 thg 9, 2022 17:28:38","888","888","Cu phap khong hop le. QK vui long lien he 18001091 de duoc ho tro. Cam on da su dung dich vu VinaPhone - Mang 3G/4G nhanh nhat Viet Nam."
"Đã gửi","30 thg 9, 2022 17:28:36","888","","HUY"
"Đã nhận","30 thg 9, 2022 13:31:50","888","888","Goi Data D7 (7000d/ngay co 1,2GB data toc do cao, het 1,2GB tinh theo goi dang su dung) da duoc gia han thanh cong. Cam on da su dung dich vu VinaPhone"
"Đã gửi","30 thg 9, 2022 08:03:31","Mẹ (0908466810)","","Tới lâu r mẹ mà 10h mới sinh hoạt"
"Đã nhận","30 thg 9, 2022 08:03:14","Mẹ (+84908466810)","+84908466810","Con tới chưa"
"Đã nhận","29 thg 9, 2022 13:31:25","888","888","Goi Data D7 (7000d/ngay co 1,2GB data toc do cao, het 1,2GB tinh theo goi dang su dung) da duoc gia han thanh cong. Cam on da su dung dich vu VinaPhone"
"Đã nhận","28 thg 9, 2022 13:30:11","888","888","Goi Data D7 (7000d/ngay co 1,2GB data toc do cao, het 1,2GB tinh theo goi dang su dung) da duoc gia han thanh cong. Cam on da su dung dich vu VinaPhone"
"Đã nhận","28 thg 9, 2022 09:09:33","DH-MienDong","DH-MienDong","Cam on ban da quan tam den DH Cong nghe Mien Dong (MIT), truong tiep tuc xet tuyen NVBS den 10/10. Ban Dang ky online tai dangky.mit.vn . DT/Zalo: 0981767568"
"Đã nhận","27 thg 9, 2022 13:37:28","VinaPhone","VinaPhone","(TB) Dù có bận rộn, bạn cũng đừng bỏ lỡ ưu đãi VinaPhone tặng riêng Bạn 20% khi nạp tiền điện thoại vào HÔM NAY 27/9/2022. Khuyến mại sử dụng gọi/nhắn tin trong 15 ngày. Hãy trải nghiệm nạp tiền online dễ dàng và nhanh chóng tại ứng dụng MyVNPT my.vnpt.com.vn/app . CSKH 18001091 (0đ)."
"Đã nhận","27 thg 9, 2022 13:29:27","888","888","Goi Data D7 (7000d/ngay co 1,2GB data toc do cao, het 1,2GB tinh theo goi dang su dung) da duoc gia han thanh cong. Cam on da su dung dich vu VinaPhone"
"Đã nhận","27 thg 9, 2022 07:55:48","Mẹ (+84908466810)","+84908466810","Ok"
"Đã gửi","27 thg 9, 2022 07:55:40","Mẹ (0908466810)","","Dạ có"
"Đã nhận","27 thg 9, 2022 07:55:31","Mẹ (+84908466810)","+84908466810","Chiều có nhớ đường về không"
"Đã gửi","27 thg 9, 2022 07:55:02","Mẹ (0908466810)","","6h45 tới r ạ"
"Đã gửi","27 thg 9, 2022 07:54:56","Mẹ (0908466810)","","Con tới lâu r"
"Đã nhận","27 thg 9, 2022 07:54:47","Mẹ (+84908466810)","+84908466810","Con tới trường chưa"
"Đã nhận","26 thg 9, 2022 17:06:36","VinaPhone","VinaPhone","(TB) Chào tuần mới, VinaPhone tặng riêng Bạn 20% khi nạp tiền điện thoại vào NGÀY MAI 27/9/2022. Khuyến mại sử dụng gọi/nhắn tin trong 15 ngày. Hãy trải nghiệm nạp tiền online dễ dàng và nhanh chóng tại ứng dụng MyVNPT my.vnpt.com.vn/app . CSKH 18001091 (0đ)."
"Đã nhận","26 thg 9, 2022 13:28:33","888","888","Click http://ads.mytv.com.vn/Uu3RoK so huu ngay app MyTV giai tri ""sang xin min"", voi >180 kenh truyen hinh, kho phim Viet Galaxy chieu rap, phim Hollywood bom tan, dien anh My, bo Chau A noi bat, cung cac su kien the thao dinh cao. LH 18001166 (0d)"
"Đã nhận","26 thg 9, 2022 13:28:26","888","888","Dang ky thanh cong goi D7 (7.000d/ngay co 1,2GB data toc do cao, het 1,2GB tinh theo goi dang su dung). Hieu luc den 13:28 27/09/2022. Goi cuoc gia han tu dong hang ngay. Kiem tra dung luong, soan DATAKM gui 888. De huy soan HUY D7 gui 888"
"Đã gửi","26 thg 9, 2022 13:28:20","888","","D7"
"Đã nhận","25 thg 9, 2022 17:26:43","DH_FPT_HCM","DH_FPT_HCM","Thí sinh Trần Nguyễn Nam Hải thân mến . Kỳ tuyển sinh bổ sung  đợt 1: chỉ còn 05 ngày cho thí sinh xét tuyển nguyện vọng yêu thích vào ĐH FPT  hệ chính quy 2022 . Nếu bạn quan tâm vui lòng liên hệ fanpage:https://www.facebook.com/fptu.hcm hoặc holine 02873005588 để được tư vấn. trân trọng!"
"Đã nhận","24 thg 9, 2022 09:53:31","DH_FPT_HCM","DH_FPT_HCM","ĐH FPT thông báo v/v tiếp nhận đăng ký nhập học vào các ngày cuối tuần. Nhà trường sẽ làm việc từ 7h30 - 17h thứ Bảy (24/09) và không làm việc ngày chủ nhật (25/09). Quý PH & HS chủ động thời gian, tranh thủ hoàn thành thủ tục nhập học đúng hạn. Hotline: 02873005588 / Fanpage: https://www.facebook.com/FPTU.HCM.  Trân trọng"
"Đã nhận","23 thg 9, 2022 21:23:05","Tiki.vn","Tiki.vn","Tiki: Ma xac minh dang ky tai khoan cua ban la 998356. Ma co hieu luc trong vong 15 phut. Khong chia se ma nay voi nguoi khac. NK6GC36i3IJ"
"Đã nhận","23 thg 9, 2022 14:57:08","DH_FPT_HCM","DH_FPT_HCM","ĐH FPT thông báo v/v tiếp nhận đăng ký nhập học vào các ngày cuối tuần. Nhà trường sẽ làm việc từ 7h30 - 17h thứ Bảy (24/09) và không làm việc ngày chủ nhật (25/09). Quý PH & HS chủ động thời gian, tranh thủ hoàn thành thủ tục nhập học đúng hạn. Hotline: 02873005588 / Fanpage: https://www.facebook.com/FPTU.HCM.  Trân trọng"
"Đã nhận","22 thg 9, 2022 08:35:59","BO_CONG_AN","BO_CONG_AN","Khi phát hiện cháy cần bình tĩnh báo cho mọi người xung quanh biết và tìm cách thoát ra các vị trí thông thoáng, an toàn nhanh nhất; tuyệt đối không trú ẩn ở các khu vực khuất kín (nhà vệ sinh, tủ quần áo...), không dùng thang máy để thoát hiểm. Khi di chuyển thoát nạn cần dùng khăn, vải ướt che miệng mũi và hạ thấp cơ thể để tránh hít phải khói khí độc. Khi phải băng qua lửa cần lấy chăn mền ướt chùm kín cơ thể. Mỗi cơ sở, hộ gia đình cần có nhiều phương án, lối thoát nạn an toàn phòng khi có cháy xảy ra."
